datetime,site_no,62615_Mean,62615_Mean_cd
2023-04-03,01414750,1279.22,A
2023-04-04,01414750,1279.16,A
2023-04-05,01414750,1279.09,A
2023-04-06,01414750,1279.07,A
2023-04-07,01414750,1279.05,A
2023-04-08,01414750,1278.94,A
2023-04-09,01414750,1278.82,A
2023-04-10,01414750,1278.68,A
2023-04-11,01414750,1278.49,A
2023-04-12,01414750,1278.29,A
2023-04-13,01414750,1278.05,A
2023-04-14,01414750,1277.87,A
2023-04-15,01414750,1277.78,A
2023-04-16,01414750,1277.72,A
2023-04-17,01414750,1277.67,A
2023-04-18,01414750,1277.61,A
2023-04-19,01414750,1277.53,A
2023-04-20,01414750,1277.43,A
2023-04-21,01414750,1277.32,A
2023-04-22,01414750,1277.21,A
2023-04-23,01414750,1277.6,A
2023-04-24,01414750,1278.18,A
2023-04-25,01414750,1278.52,A
2023-04-26,01414750,1278.77,A
2023-04-27,01414750,1278.95,A
2023-04-28,01414750,1279.05,A
2023-04-29,01414750,1279.04,A
2023-04-30,01414750,1279.07,A
2023-05-01,01414750,1279.54,A
2023-05-02,01414750,1279.76,A
2023-05-03,01414750,1279.68,A
2023-05-04,01414750,1279.61,A
2023-05-05,01414750,1279.52,A
2023-05-06,01414750,1279.45,A
2023-05-07,01414750,1279.37,A
2023-05-08,01414750,1279.31,A
2023-05-09,01414750,1279.22,A
2023-05-10,01414750,1279.09,A
2023-05-11,01414750,1278.95,A
2023-05-12,01414750,1278.81,A
2023-05-13,01414750,1278.75,A
2023-05-14,01414750,1278.66,A
2023-05-15,01414750,1278.57,A
2023-05-16,01414750,1278.52,A
2023-05-17,01414750,1278.45,A
2023-05-18,01414750,1278.37,A
2023-05-19,01414750,1278.29,A
2023-05-20,01414750,1278.2,A
2023-05-21,01414750,1278.11,A
2023-05-22,01414750,1278.0,A
2023-05-23,01414750,1277.89,A
2023-05-24,01414750,1277.71,A
2023-05-25,01414750,1277.5,A
2023-05-26,01414750,1277.28,A
2023-05-27,01414750,1277.06,A
2023-05-28,01414750,1276.84,A
2023-05-29,01414750,1276.61,A
2023-05-30,01414750,1276.41,A
2023-05-31,01414750,1276.23,A
2023-06-01,01414750,1276.01,A
2023-06-02,01414750,1275.81,A
2023-06-03,01414750,1275.63,A
2023-06-04,01414750,1275.41,A
2023-06-05,01414750,1275.18,A
2023-06-06,01414750,1274.95,A
2023-06-07,01414750,1274.72,A
2023-06-08,01414750,1274.49,A
2023-06-09,01414750,1274.27,A
2023-06-10,01414750,1274.03,A
2023-06-11,01414750,1273.77,A
2023-06-12,01414750,1273.52,A
2023-06-13,01414750,1273.37,A
2023-06-14,01414750,1273.15,A
2023-06-15,01414750,1272.92,A
2023-06-16,01414750,1272.68,A
2023-06-17,01414750,1272.45,A
2023-06-18,01414750,1272.21,A
2023-06-19,01414750,1271.97,A
2023-06-20,01414750,1271.71,A
2023-06-21,01414750,1271.45,A
2023-06-22,01414750,1271.18,A
2023-06-23,01414750,1270.92,A
2023-06-24,01414750,1270.72,A
2023-06-25,01414750,1270.51,A
2023-06-26,01414750,1270.38,A
2023-06-27,01414750,1270.48,A
2023-06-28,01414750,1270.42,A
2023-06-29,01414750,1270.31,A
2023-06-30,01414750,1270.17,A
2023-07-01,01414750,1269.99,A
2023-07-02,01414750,1269.85,A
2023-07-03,01414750,1269.85,A
2023-07-04,01414750,1269.81,A
2023-07-05,01414750,1269.71,A
2023-07-06,01414750,1269.58,A
2023-07-07,01414750,1269.48,A
2023-07-08,01414750,1269.56,A
2023-07-09,01414750,1269.62,A
2023-07-10,01414750,1269.86,A
2023-07-11,01414750,1270.1,A
2023-07-12,01414750,1270.2,A
2023-07-13,01414750,1270.18,A
2023-07-14,01414750,1270.32,A
2023-07-15,01414750,1270.97,A
2023-07-16,01414750,1271.61,A
2023-07-17,01414750,1272.39,A
2023-07-18,01414750,1272.84,A
2023-07-19,01414750,1273.09,A
2023-07-20,01414750,1273.22,A
2023-07-21,01414750,1273.34,A
2023-07-22,01414750,1273.37,A
2023-07-23,01414750,1273.35,A
2023-07-24,01414750,1273.3,A
2023-07-25,01414750,1273.25,A
2023-07-26,01414750,1273.18,A
2023-07-27,01414750,1273.15,A
2023-07-28,01414750,1273.28,A
2023-07-29,01414750,1273.24,A
2023-07-30,01414750,1273.42,A
2023-07-31,01414750,1273.41,A
2023-08-01,01414750,1273.34,A
2023-08-02,01414750,1273.22,A
2023-08-03,01414750,1273.08,A
2023-08-04,01414750,1272.96,A
2023-08-05,01414750,1272.97,A
2023-08-06,01414750,1272.86,A
2023-08-07,01414750,1272.8,A
2023-08-08,01414750,1273.32,A
2023-08-09,01414750,1273.65,A
2023-08-10,01414750,1273.8,A
2023-08-11,01414750,1273.86,A
2023-08-12,01414750,1273.86,A
2023-08-13,01414750,1273.85,A
2023-08-14,01414750,1273.75,A
2023-08-15,01414750,1273.99,A
2023-08-16,01414750,1274.22,A
2023-08-17,01414750,1274.23,A
2023-08-18,01414750,1274.72,A
2023-08-19,01414750,1275.29,A
2023-08-20,01414750,1275.6,A
2023-08-21,01414750,1275.77,A
2023-08-22,01414750,1275.81,A
2023-08-23,01414750,1275.82,A
2023-08-24,01414750,1275.84,A
2023-08-25,01414750,1275.89,A
2023-08-26,01414750,1275.92,A
2023-08-27,01414750,1275.89,A
2023-08-28,01414750,1275.84,A
2023-08-29,01414750,1275.77,A
2023-08-30,01414750,1275.8,A
2023-08-31,01414750,1275.81,A
2023-09-01,01414750,1275.62,A
2023-09-02,01414750,1275.4,A
2023-09-03,01414750,1275.16,A
2023-09-04,01414750,1274.92,A
2023-09-05,01414750,1274.67,A
2023-09-06,01414750,1274.42,A
2023-09-07,01414750,1274.17,A
2023-09-08,01414750,1273.98,A
2023-09-09,01414750,1273.8,A
2023-09-10,01414750,1273.58,A
2023-09-11,01414750,1273.39,A
2023-09-12,01414750,1273.18,A
2023-09-13,01414750,1272.98,A
2023-09-14,01414750,1272.78,A
2023-09-15,01414750,1272.54,A
2023-09-16,01414750,1272.3,A
2023-09-17,01414750,1272.05,A
2023-09-18,01414750,1271.86,A
2023-09-19,01414750,1271.63,A
2023-09-20,01414750,1271.36,A
2023-09-21,01414750,1271.08,A
2023-09-22,01414750,1270.8,A
2023-09-23,01414750,1270.52,A
2023-09-24,01414750,1270.27,A
2023-09-25,01414750,1270.08,A
2023-09-26,01414750,1269.92,A
2023-09-27,01414750,1269.76,A
2023-09-28,01414750,1269.62,A
2023-09-29,01414750,1269.54,A
2023-09-30,01414750,1269.46,A
2023-10-01,01414750,1269.37,A
2023-10-02,01414750,1269.28,A
2023-10-03,01414750,1269.18,A
2023-10-04,01414750,1269.06,A
2023-10-05,01414750,1268.96,A
2023-10-06,01414750,1268.86,A
2023-10-07,01414750,1269.16,A
2023-10-08,01414750,1270.15,A
2023-10-09,01414750,1270.65,A
2023-10-10,01414750,1270.99,A
2023-10-11,01414750,1271.24,A
2023-10-12,01414750,1271.43,A
2023-10-13,01414750,1271.57,A
2023-10-14,01414750,1271.7,A
2023-10-15,01414750,1271.82,A
2023-10-16,01414750,1271.91,A
2023-10-17,01414750,1272.01,A
2023-10-18,01414750,1272.08,A
2023-10-19,01414750,1272.12,A
2023-10-20,01414750,1272.16,A
2023-10-21,01414750,1272.19,A
2023-10-22,01414750,1272.23,A
2023-10-23,01414750,1272.24,A
2023-10-24,01414750,1272.25,A
2023-10-25,01414750,1272.25,A
2023-10-26,01414750,1272.26,A
2023-10-27,01414750,1272.22,A
2023-10-28,01414750,1272.02,A
2023-10-29,01414750,1271.8,A
2023-10-30,01414750,1271.71,A
2023-10-31,01414750,1271.79,A
2023-11-01,01414750,1271.82,A
2023-11-02,01414750,1271.84,A
2023-11-03,01414750,1271.84,A
2023-11-04,01414750,1271.84,A
2023-11-05,01414750,1271.83,A
2023-11-06,01414750,1271.8,A
2023-11-07,01414750,1271.77,A
2023-11-08,01414750,1271.72,A
2023-11-09,01414750,1271.66,A
2023-11-10,01414750,1271.6,A
2023-11-11,01414750,1271.52,A
2023-11-12,01414750,1271.43,A
2023-11-13,01414750,1271.34,A
2023-11-14,01414750,1271.25,A
2023-11-15,01414750,1271.16,A
2023-11-16,01414750,1271.06,A
2023-11-17,01414750,1270.93,A
2023-11-18,01414750,1270.79,A
2023-11-19,01414750,1270.64,A
2023-11-20,01414750,1270.48,A
2023-11-21,01414750,1270.32,A
2023-11-22,01414750,1270.3,A
2023-11-23,01414750,1270.24,A
2023-11-24,01414750,1270.15,A
2023-11-25,01414750,1270.04,A
2023-11-26,01414750,1269.94,A
2023-11-27,01414750,1270.09,A
2023-11-28,01414750,1270.21,A
2023-11-29,01414750,1270.26,A
2023-11-30,01414750,1270.3,A
2023-12-01,01414750,1270.36,A
2023-12-02,01414750,1270.42,A
2023-12-03,01414750,1270.5,A
2023-12-04,01414750,1270.75,A
2023-12-05,01414750,1270.91,A
2023-12-06,01414750,1271.04,A
2023-12-07,01414750,1271.15,A
2023-12-08,01414750,1271.24,A
2023-12-09,01414750,1271.38,A
2023-12-10,01414750,1271.57,A
2023-12-11,01414750,1272.37,A
2023-12-12,01414750,1273.01,A
2023-12-13,01414750,1273.49,A
2023-12-14,01414750,1273.87,A
2023-12-15,01414750,1274.18,A
2023-12-16,01414750,1274.42,A
2023-12-17,01414750,1274.67,A
2023-12-18,01414750,1276.61,A
2023-12-19,01414750,1279.42,A
2023-12-20,01414750,1279.87,A
2023-12-21,01414750,1279.74,A
2023-12-22,01414750,1279.51,A
2023-12-23,01414750,1279.3,A
2023-12-24,01414750,1279.16,A
2023-12-25,01414750,1279.07,A
2023-12-26,01414750,1278.97,A
2023-12-27,01414750,1278.84,A
2023-12-28,01414750,1278.79,A
2023-12-29,01414750,1278.74,A
2023-12-30,01414750,1278.64,A
2023-12-31,01414750,1278.52,A
2024-01-01,01414750,1278.37,A
2024-01-02,01414750,1278.19,A
2024-01-03,01414750,1278.0,A
2024-01-04,01414750,1277.79,A
2024-01-05,01414750,1277.55,A
2024-01-06,01414750,1277.37,A
2024-01-07,01414750,1277.28,A
2024-01-08,01414750,1277.22,A
2024-01-09,01414750,1277.19,A
2024-01-10,01414750,1278.09,A
2024-01-11,01414750,1278.95,A
2024-01-12,01414750,1279.24,A
2024-01-13,01414750,1279.53,A
2024-01-14,01414750,1279.72,A
2024-01-15,01414750,1279.6,A
2024-01-16,01414750,1279.37,A
2024-01-17,01414750,1279.15,A
2024-01-18,01414750,1278.94,A
2024-01-19,01414750,1278.8,A
2024-01-20,01414750,1278.62,A
2024-01-21,01414750,1278.41,A
2024-01-22,01414750,1278.17,A
2024-01-23,01414750,1277.94,A
2024-01-24,01414750,1277.72,A
2024-01-25,01414750,1277.88,A
2024-01-26,01414750,1278.37,A
2024-01-27,01414750,1278.96,A
2024-01-28,01414750,1279.29,A
2024-01-29,01414750,1279.32,A
2024-01-30,01414750,1279.19,A
2024-01-31,01414750,1279.17,A
2024-02-01,01414750,1279.03,A
2024-02-02,01414750,1278.91,A
2024-02-03,01414750,1278.79,A
2024-02-04,01414750,1278.64,A
2024-02-05,01414750,1278.46,A
2024-02-06,01414750,1278.25,A
2024-02-07,01414750,1278.02,A
2024-02-08,01414750,1277.78,A
2024-02-09,01414750,1277.53,A
2024-02-10,01414750,1277.3,A
2024-02-11,01414750,1277.13,A
2024-02-12,01414750,1276.93,A
2024-02-13,01414750,1276.71,A
2024-02-14,01414750,1276.49,A
2024-02-15,01414750,1276.24,A
2024-02-16,01414750,1276.02,A
2024-02-17,01414750,1275.88,A
2024-02-18,01414750,1275.74,A
2024-02-19,01414750,1275.59,A
2024-02-20,01414750,1275.43,A
2024-02-21,01414750,1275.29,A
2024-02-22,01414750,1275.12,A
2024-02-23,01414750,1274.95,A
2024-02-24,01414750,1274.77,A
2024-02-25,01414750,1274.55,A
2024-02-26,01414750,1274.35,A
2024-02-27,01414750,1274.15,A
2024-02-28,01414750,1274.03,A
2024-02-29,01414750,1274.08,A
2024-03-01,01414750,1274.03,A
2024-03-02,01414750,1274.03,A
2024-03-03,01414750,1274.16,A
2024-03-04,01414750,1274.22,A
2024-03-05,01414750,1274.44,A
2024-03-06,01414750,1275.23,A
2024-03-07,01414750,1276.67,A
2024-03-08,01414750,1277.97,A
2024-03-09,01414750,1278.75,A
2024-03-10,01414750,1279.8,A
2024-03-11,01414750,1279.98,A
2024-03-12,01414750,1279.82,A
2024-03-13,01414750,1279.62,A
2024-03-14,01414750,1279.42,A
2024-03-15,01414750,1279.29,A
2024-03-16,01414750,1279.21,A
2024-03-17,01414750,1279.16,A
2024-03-18,01414750,1279.11,A
2024-03-19,01414750,1279.03,A
2024-03-20,01414750,1278.86,A
2024-03-21,01414750,1278.7,A
2024-03-22,01414750,1278.51,A
2024-03-23,01414750,1278.63,A
2024-03-24,01414750,1279.24,A
2024-03-25,01414750,1279.35,A
2024-03-26,01414750,1279.32,A
2024-03-27,01414750,1279.26,A
2024-03-28,01414750,1279.25,A
2024-03-29,01414750,1279.19,A
2024-03-30,01414750,1279.13,A
2024-03-31,01414750,1279.06,A
2024-04-01,01414750,1278.99,A
2024-04-02,01414750,1278.94,A
2024-04-03,01414750,1279.0,A
2024-04-04,01414750,1279.11,A
2024-04-05,01414750,1279.12,A
2024-04-06,01414750,1279.1,A
2024-04-07,01414750,1279.08,A
2024-04-08,01414750,1279.06,A
2024-04-09,01414750,1279.03,A
2024-04-10,01414750,1279.05,A
2024-04-11,01414750,1279.17,A
2024-04-12,01414750,1279.6,A
2024-04-13,01414750,1280.05,A
2024-04-14,01414750,1279.98,A
2024-04-15,01414750,1279.85,A
2024-04-16,01414750,1279.62,A
2024-04-17,01414750,1279.38,A
2024-04-18,01414750,1279.33,A
2024-04-19,01414750,1279.2,A
2024-04-20,01414750,1279.06,A
2024-04-21,01414750,1278.95,A
2024-04-22,01414750,1278.84,A
2024-04-23,01414750,1278.71,A
2024-04-24,01414750,1278.52,A
2024-04-25,01414750,1278.39,A
2024-04-26,01414750,1278.29,A
2024-04-27,01414750,1278.2,A
2024-04-28,01414750,1278.12,A
2024-04-29,01414750,1278.04,A
2024-04-30,01414750,1277.98,A
2024-05-01,01414750,1278.02,A
2024-05-02,01414750,1278.1,A
2024-05-03,01414750,1278.11,A
2024-05-04,01414750,1278.03,A
2024-05-05,01414750,1277.98,A
2024-05-06,01414750,1277.95,A
2024-05-07,01414750,1277.88,A
2024-05-08,01414750,1277.81,A
2024-05-09,01414750,1277.7,A
2024-05-10,01414750,1277.66,A
2024-05-11,01414750,1277.61,A
2024-05-12,01414750,1277.55,A
2024-05-13,01414750,1277.48,A
2024-05-14,01414750,1277.42,A
2024-05-15,01414750,1277.42,A
2024-05-16,01414750,1277.44,A
2024-05-17,01414750,1277.42,A
2024-05-18,01414750,1277.38,A
2024-05-19,01414750,1277.33,A
2024-05-20,01414750,1277.26,A
2024-05-21,01414750,1277.2,A
2024-05-22,01414750,1277.16,A
2024-05-23,01414750,1277.12,A
2024-05-24,01414750,1277.07,A
2024-05-25,01414750,1277.01,A
2024-05-26,01414750,1276.94,A
2024-05-27,01414750,1276.91,A
2024-05-28,01414750,1276.96,A
2024-05-29,01414750,1276.91,A
2024-05-30,01414750,1276.76,A
2024-05-31,01414750,1276.57,A
2024-06-01,01414750,1276.38,A
2024-06-02,01414750,1276.24,A
2024-06-03,01414750,1276.1,A
2024-06-04,01414750,1275.96,A
2024-06-05,01414750,1275.85,A
2024-06-06,01414750,1275.76,A
2024-06-07,01414750,1275.66,A
2024-06-08,01414750,1275.5,A
2024-06-09,01414750,1275.37,A
2024-06-10,01414750,1275.25,A
2024-06-11,01414750,1275.1,A
2024-06-12,01414750,1274.93,A
2024-06-13,01414750,1274.77,A
2024-06-14,01414750,1274.61,A
2024-06-15,01414750,1274.42,A
2024-06-16,01414750,1274.15,A
2024-06-17,01414750,1273.89,A
2024-06-18,01414750,1273.62,A
2024-06-19,01414750,1273.35,A
2024-06-20,01414750,1273.08,A
2024-06-21,01414750,1272.82,A
2024-06-22,01414750,1272.58,A
2024-06-23,01414750,1272.54,A
2024-06-24,01414750,1272.39,A
2024-06-25,01414750,1272.33,A
2024-06-26,01414750,1272.31,A
2024-06-27,01414750,1272.31,A
2024-06-28,01414750,1272.25,A
2024-06-29,01414750,1272.03,A
2024-06-30,01414750,1271.84,A
2024-07-01,01414750,1271.61,A
2024-07-02,01414750,1271.35,A
2024-07-03,01414750,1271.08,A
2024-07-04,01414750,1270.81,A
2024-07-05,01414750,1270.57,A
2024-07-06,01414750,1270.46,A
2024-07-07,01414750,1270.3,A
2024-07-08,01414750,1270.05,A
2024-07-09,01414750,1269.8,A
2024-07-10,01414750,1269.54,A
2024-07-11,01414750,1269.32,P
2024-07-12,01414750,1269.08,P
2024-07-13,01414750,1268.82,P
2024-07-14,01414750,1268.55,P
2024-07-15,01414750,1268.28,P
2024-07-16,01414750,1268.07,P
2024-07-17,01414750,1267.84,P
2024-07-18,01414750,1267.62,P
2024-07-19,01414750,1267.35,P
2024-07-20,01414750,1267.07,P
2024-07-21,01414750,1266.79,P
2024-07-22,01414750,1266.52,P
2024-07-23,01414750,1266.37,P
2024-07-24,01414750,1266.2,P
2024-07-25,01414750,1266.16,P
2024-07-26,01414750,1265.98,P
2024-07-27,01414750,1265.74,P
2024-07-28,01414750,1265.49,P
2024-07-29,01414750,1265.23,P
2024-07-30,01414750,1264.97,P
2024-07-31,01414750,1264.72,P
2024-08-01,01414750,1264.5,P
2024-08-02,01414750,1264.23,P
2024-08-03,01414750,1264.0,P
2024-08-04,01414750,1263.82,P
2024-08-05,01414750,1263.73,P
2024-08-06,01414750,1263.57,P
2024-08-07,01414750,1263.92,P
2024-08-08,01414750,1264.45,P
2024-08-09,01414750,1265.56,P
2024-08-10,01414750,1269.3,P
2024-08-11,01414750,1270.58,P
2024-08-12,01414750,1271.27,P
2024-08-13,01414750,1271.75,P
2024-08-14,01414750,1272.07,P
2024-08-15,01414750,1272.22,P
2024-08-16,01414750,1272.11,P
2024-08-17,01414750,1272.02,P
2024-08-18,01414750,1271.93,P
2024-08-19,01414750,1271.87,P
2024-08-20,01414750,1271.75,P
2024-08-21,01414750,1271.59,P
2024-08-22,01414750,1271.44,P
2024-08-23,01414750,1271.25,P
2024-08-24,01414750,1271.06,P
2024-08-25,01414750,1270.85,P
2024-08-26,01414750,1270.63,P
2024-08-27,01414750,1270.41,P
2024-08-28,01414750,1270.18,P
2024-08-29,01414750,1269.95,P
2024-08-30,01414750,1269.72,P
2024-08-31,01414750,1269.48,P
2024-09-01,01414750,1269.23,P
2024-09-02,01414750,1268.98,P
2024-09-03,01414750,1268.68,P
2024-09-04,01414750,1268.22,P
2024-09-05,01414750,1267.75,P
2024-09-06,01414750,1267.28,P
2024-09-07,01414750,1266.84,P
2024-09-08,01414750,1266.4,P
2024-09-09,01414750,1265.93,P
2024-09-10,01414750,1265.48,P
2024-09-11,01414750,1265.0,P
2024-09-12,01414750,1264.52,P
2024-09-13,01414750,1264.03,P
2024-09-14,01414750,1263.54,P
2024-09-15,01414750,1263.05,P
2024-09-16,01414750,1262.56,P
2024-09-17,01414750,1262.06,P
2024-09-18,01414750,1261.55,P
2024-09-19,01414750,1261.05,P
2024-09-20,01414750,1260.54,P
2024-09-21,01414750,1260.03,P
2024-09-22,01414750,1259.51,P
2024-09-23,01414750,1259.0,P
2024-09-24,01414750,1258.48,P
2024-09-25,01414750,1257.96,P
2024-09-26,01414750,1257.45,P
2024-09-27,01414750,1256.94,P
2024-09-28,01414750,1256.42,P
2024-09-29,01414750,1255.92,P
2024-09-30,01414750,1255.47,P
2024-10-01,01414750,1255.2,P
2024-10-02,01414750,1254.93,P
2024-10-03,01414750,1254.66,P
2024-10-04,01414750,1254.39,P
2024-10-05,01414750,1254.12,P
2024-10-06,01414750,1253.84,P
2024-10-07,01414750,1253.56,P
2024-10-08,01414750,1253.28,P
2024-10-09,01414750,1253.0,P
2024-10-10,01414750,1252.72,P
2024-10-11,01414750,1252.43,P
2024-10-12,01414750,1252.15,P
2024-10-13,01414750,1251.91,P
2024-10-14,01414750,1251.72,P
2024-10-15,01414750,1251.5,P
2024-10-16,01414750,1251.23,P
2024-10-17,01414750,1250.95,P
2024-10-18,01414750,1250.67,P
2024-10-19,01414750,1250.41,P
2024-10-20,01414750,1250.16,P
2024-10-21,01414750,1249.93,P
2024-10-22,01414750,1249.72,P
2024-10-23,01414750,1249.52,P
2024-10-24,01414750,1249.33,P
2024-10-25,01414750,1249.16,P
2024-10-26,01414750,1248.99,P
2024-10-27,01414750,1248.84,P
2024-10-28,01414750,1248.71,P
2024-10-29,01414750,1248.6,P
2024-10-30,01414750,1248.52,P
2024-10-31,01414750,1248.45,P
2024-11-01,01414750,1248.4,P
2024-11-02,01414750,1248.35,P
2024-11-03,01414750,1248.32,P
2024-11-04,01414750,1248.29,P
2024-11-05,01414750,1248.26,P
2024-11-06,01414750,1248.24,P
2024-11-07,01414750,1248.22,P
2024-11-08,01414750,1248.19,P
2024-11-09,01414750,1248.15,P
2024-11-10,01414750,1248.12,P
2024-11-11,01414750,1248.11,P
2024-11-12,01414750,1248.06,P
2024-11-13,01414750,1248.03,P
2024-11-14,01414750,1248.0,P
2024-11-15,01414750,1247.97,P
2024-11-16,01414750,1247.94,P
2024-11-17,01414750,1247.91,P
2024-11-18,01414750,1247.87,P
2024-11-19,01414750,1247.8,P
2024-11-20,01414750,1247.52,P
2024-11-21,01414750,1247.28,P
2024-11-22,01414750,1247.14,P
2024-11-23,01414750,1246.91,P
2024-11-24,01414750,1246.68,P
2024-11-25,01414750,1246.49,P
2024-11-26,01414750,1246.6,P
2024-11-27,01414750,1246.9,P
2024-11-28,01414750,1247.14,P
2024-11-29,01414750,1247.4,P
2024-11-30,01414750,1247.57,P
2024-12-01,01414750,1247.68,P
2024-12-02,01414750,1247.78,P
2024-12-03,01414750,1247.87,P
2024-12-04,01414750,1247.95,P
2024-12-05,01414750,1248.05,P
2024-12-06,01414750,1248.12,P
2024-12-07,01414750,1248.18,P
2024-12-08,01414750,1248.25,P
2024-12-09,01414750,1248.34,P
2024-12-10,01414750,1248.59,P
2024-12-11,01414750,1249.62,P
2024-12-12,01414750,1252.88,P
2024-12-13,01414750,1254.37,P
2024-12-14,01414750,1255.18,P
2024-12-15,01414750,1255.51,P
2024-12-16,01414750,1255.73,P
2024-12-17,01414750,1255.96,P
2024-12-18,01414750,1256.24,P
2024-12-19,01414750,1256.41,P
2024-12-20,01414750,1256.56,P
2024-12-21,01414750,1256.64,P
2024-12-22,01414750,1256.66,P
2024-12-23,01414750,1256.59,P
2024-12-24,01414750,1256.59,P
2024-12-25,01414750,1256.55,P
2024-12-26,01414750,1256.47,P
2024-12-27,01414750,1256.38,P
2024-12-28,01414750,1256.3,P
2024-12-29,01414750,1256.25,P
2024-12-30,01414750,1256.65,P
2024-12-31,01414750,1257.28,P
